Pos,P+,Artist and Title,Days,Pk,(x?),Streams,Streams+,7Day,7Day+,Total,Artist,Track
1,NEW,"Pashanim - Prada Sport (w/ AK AUSSERKONTROLLE, Selim61)",1,1,(x1),526450,,526450,526450,526450,Pashanim,"Prada Sport (w/ AK AUSSERKONTROLLE, Selim61)"
2,-1,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),35,1,(x25),365490,15415.0,2594639,-92167,14964372,Justin Bieber,Beauty And A Beat (w/ Nicki Minaj)
3,=,Cave - CASA CUBA (w/ Amo),8,1,(x5),361779,50936.0,2628724,-278970,3269473,Cave,CASA CUBA (w/ Amo)
4,-2,Michael Jackson - Billie Jean,336,2,(x1),339308,9770.0,2106563,28764,32132190,Michael Jackson,Billie Jean
5,NEW,Drake - Make Them Cry,1,5,,316385,,316385,316385,316385,Drake,Make Them Cry
6,NEW,"Drake - Ran To Atlanta (w/ Future, Molly Santana)",1,6,,302212,,302212,302212,302212,Drake,"Ran To Atlanta (w/ Future, Molly Santana)"
7,-3,Michael Jackson - Beat It,59,4,,281015,11772.0,1747489,22656,7318933,Michael Jackson,Beat It
8,NEW,Drake - Dust,1,8,,269639,,269639,269639,269639,Drake,Dust
9,NEW,reezy - BRITNEY SPEARS,1,9,,267695,,267695,267695,267695,reezy,BRITNEY SPEARS
10,NEW,Drake - Whisper My Name,1,10,,265280,,265280,265280,265280,Drake,Whisper My Name
11,NEW,Drake - National Treasures,1,11,,253812,,253812,253812,253812,Drake,National Treasures
12,NEW,Drake - Janice STFU,1,12,,245889,,245889,245889,245889,Drake,Janice STFU
13,-7,Green Day - Boulevard of Broken Dreams,35,3,(x2),242575,5139.0,1675556,60933,3808431,Green Day,Boulevard of Broken Dreams
14,-9,Dominic Fike - Babydoll,104,1,(x20),240537,755.0,1695622,-31263,26655561,Dominic Fike,Babydoll
15,NEW,"SadiQ - Blonde Amber (w/ Kolja Goldstein, CAPO, Eno)",1,15,,232412,,232412,232412,232412,SadiQ,"Blonde Amber (w/ Kolja Goldstein, CAPO, Eno)"
16,-9,Zara Larsson - Lush Life,774,1,(x11),229107,-2616.0,1564564,-26279,94556347,Zara Larsson,Lush Life
17,NEW,Olexesh - Cartier (w/ Mucco),1,17,,222263,,222263,222263,222263,Olexesh,Cartier (w/ Mucco)
18,-10,The Killers - Mr. Brightside,1031,5,,218263,11872.0,1432598,-8451,106699268,The Killers,Mr. Brightside
