Pos,P+,Artist and Title,Days,Pk,(x?),Streams,Streams+,7Day,7Day+,Total,Artist,Track
1,=,CORTIS - REDRED,26,1,(x18),115709,-8257.0,814086,1999,2361414,CORTIS,REDRED
2,=,ILLIT - It's Me,16,2,(x8),83301,-4451.0,604679,-2157,1176630,ILLIT,It's Me
3,=,Jung Kook - Seven (w/ Latto),1037,1,(x116),82633,4514.0,529386,-30927,65194635,Jung Kook,Seven (w/ Latto)
4,=,NMIXX - Heavy Serenade,5,4,,70812,2474.0,297988,70812,297988,NMIXX,Heavy Serenade
5,+8,aespa - WDA (Whole Different Animal) (w/ G-DRAGON),5,5,,54839,13107.0,197591,54839,197591,aespa,WDA (Whole Different Animal) (w/ G-DRAGON)
6,+2,HANRORO - Landing in Love,305,1,(x1),54233,915.0,382941,3431,12728426,HANRORO,Landing in Love
7,-2,HANRORO - 0+0,240,1,(x5),53390,-2752.0,402740,-3757,11417452,HANRORO,0+0
8,-2,Hearts2Hearts - RUDE!,85,1,(x18),52934,-2017.0,379202,168,6023557,Hearts2Hearts,RUDE!
9,=,AKMU - Paradise of Rumors,39,1,(x7),49686,-2498.0,386312,-7865,2567024,AKMU,Paradise of Rumors
10,=,BTS - SWIM,57,1,(x25),48722,520.0,337375,-454,4386300,BTS,SWIM
11,-4,Jimin - Who,666,1,(x548),47402,-6585.0,429205,-23970,98993821,Jimin,Who
12,-1,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44, SUNWOO)",57,2,(x6),46423,-749.0,333606,252,3514717,NOWIMYOUNG,"KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44, SUNWOO)"
13,+1,Jin - Don’t Say You Love Me,365,1,(x11),41941,376.0,289771,-359,20739185,Jin,Don’t Say You Love Me
14,-2,YENA - Catch Catch,60,12,,41769,-1064.0,283330,4750,2136115,YENA,Catch Catch
15,=,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun, Raf Sandou, Marv, Jung Junhyuk, ZICO)",71,2,(x7),40298,473.0,288278,1192,3742996,HAON,"TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun, Raf Sandou, Marv, Jung Junhyuk, ZICO)"
16,+1,"AKMU - Joy, Sorrow, A Beautiful Heart",39,3,(x5),35547,-663.0,261778,-5134,2022669,AKMU,"Joy, Sorrow, A Beautiful Heart"
17,-1,hamo - 아크라포빅 (Akrapovic),91,4,,35266,-1144.0,264802,-731,3690978,hamo,아크라포빅 (Akrapovic)
18,=,KiiiKiii - 404 (New Era),110,1,(x5),35034,389.0,240961,1183,5987740,KiiiKiii,404 (New Era)
19,=,HANRORO - Let Me Love My Youth,308,6,,32898,-1020.0,236478,1816,7488153,HANRORO,Let Me Love My Youth
20,=,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),33,14,,31972,-1638.0,238192,-1594,1044094,Justin Bieber,Beauty And A Beat (w/ Nicki Minaj)
21,+1,BTS - Body to Body,57,2,(x7),31046,-583.0,217961,-1505,3083145,BTS,Body to Body
22,+1,LEE CHANHYUK - Endangered Love,295,11,,30553,-699.0,226335,-201,7129670,LEE CHANHYUK,Endangered Love
