Pos,P+,Artist and Title,Days,Pk,(x?),Streams,Streams+,7Day,7Day+,Total,Artist,Track
1,=,Drake - Make Them Cry,2,1,(x2),169334,-236067.0,574735,169334,574735,Drake,Make Them Cry
2,+4,Drake - Shabang,2,2,(x1),144489,-85920.0,374898,144489,374898,Drake,Shabang
3,=,Drake - Whisper My Name,2,3,(x2),135624,-141520.0,412768,135624,412768,Drake,Whisper My Name
4,+1,Drake - Janice STFU,2,4,,132194,-108545.0,372933,132194,372933,Drake,Janice STFU
5,+2,Drake - National Treasures,2,5,,128885,-95843.0,353613,128885,353613,Drake,National Treasures
6,-4,Drake - Dust,2,2,(x1),126295,-166163.0,418753,126295,418753,Drake,Dust
7,-3,"Drake - Ran To Atlanta (w/ Future, Molly Santana)",2,4,,121221,-136184.0,378626,121221,378626,Drake,"Ran To Atlanta (w/ Future, Molly Santana)"
8,=,Drake - Make Them Pay,2,8,,116387,-95290.0,328064,116387,328064,Drake,Make Them Pay
9,+1,Drake - Plot Twist,2,9,,110405,-79078.0,299888,110405,299888,Drake,Plot Twist
10,+12,"Trechyson Molly vx - Botshelo Ke Eng (w/ DJ Promatic SA, Dendofela)",93,1,(x39),108378,17156.0,518717,-28124,9309816,Trechyson Molly vx,"Botshelo Ke Eng (w/ DJ Promatic SA, Dendofela)"
11,+10,Feza - Umaqondana,179,1,(x73),103221,10732.0,544385,-13237,20976739,Feza,Umaqondana
12,-3,Drake - B's On The Table (w/ 21 Savage),2,9,,100501,-91933.0,292935,100501,292935,Drake,B's On The Table (w/ 21 Savage)
13,-2,Drake - What Did I Miss?,47,7,,99612,-85882.0,306066,99612,1653088,Drake,What Did I Miss?
14,+1,Drake - Make Them Know,2,14,,98205,-46483.0,242893,98205,242893,Drake,Make Them Know
