Pos,P+,Artist and Title,Days,Pk,(x?),Streams,Streams+,7Day,7Day+,Total,Artist,Track
1,=,Bloody Hawk - Aeroplana (w/ TOQUEL),22,1,(x21),133832,117.0,984282,-37767,3874979,Bloody Hawk,Aeroplana (w/ TOQUEL)
2,+1,RACK - D%SCO (w/ Sin Laurent),15,2,(x9),115132,12263.0,758221,7200,1621857,RACK,D%SCO (w/ Sin Laurent)
3,-1,Mente Fuerte - BARS ARE BACK (w/ SNIK),29,1,(x7),92973,-16049.0,698852,43379,3846174,Mente Fuerte,BARS ARE BACK (w/ SNIK)
4,=,APON - Kaigomai,42,2,(x2),90002,-1116.0,669250,-14994,3421304,APON,Kaigomai
5,+2,Saske - 5 AM,46,2,(x2),85940,6954.0,605005,-7386,4699830,Saske,5 AM
6,+152,Arab - OPAP FREESTYLE (w/ BeTaf Beats),2,6,,85332,70930.0,99734,85332,99734,Arab,OPAP FREESTYLE (w/ BeTaf Beats)
7,-2,APON - Provlimata,42,1,(x5),84124,-531.0,603482,-12397,5450105,APON,Provlimata
8,NEW,Kidd - FENOMENO (w/ Kest),1,8,,77147,,77147,77147,77147,Kidd,FENOMENO (w/ Kest)
9,+3,Sicario - FOTIA (w/ Beyond),159,1,(x21),71202,2865.0,461775,7019,17982133,Sicario,FOTIA (w/ Beyond)
10,-2,Bloody Hawk - Fanaria,22,6,,70924,-853.0,511074,-15526,1913961,Bloody Hawk,Fanaria
11,-5,Strat - BORDEL (w/ BeTaf Beats),3,6,,70119,-14323.0,170285,70119,170285,Strat,BORDEL (w/ BeTaf Beats)
12,-1,Bloody Hawk - Antigonidon (w/ LEX),22,2,(x6),69806,710.0,499893,-23886,2459316,Bloody Hawk,Antigonidon (w/ LEX)
13,-4,TOQUEL - KAKO (w/ ObieDaz),36,1,(x3),69325,-1492.0,525631,-10672,4259045,TOQUEL,KAKO (w/ ObieDaz)
14,-4,SNIK - SOSA,50,1,(x13),68375,-1762.0,499758,-6081,6810381,SNIK,SOSA
15,+1,Trannos - Nisia,15,7,,64076,5043.0,416531,5875,931848,Trannos,Nisia
16,-3,"Ivan Greko - EMMONI IDEA (w/ Sicario, Oge)",94,1,(x40),63945,-3831.0,462250,-4779,13136105,Ivan Greko,"EMMONI IDEA (w/ Sicario, Oge)"
17,-3,Kidd - Esena (w/ Kest),23,3,(x1),61943,-854.0,454500,-13682,1853723,Kidd,Esena (w/ Kest)
18,-3,Marzi - ERWTES (w/ GMBeaTz),21,13,,60975,4.0,423802,-1408,1120378,Marzi,ERWTES (w/ GMBeaTz)
